58	KCAR	CARIBOU MUNI	46.8713888888889	-68.0177777777778
59	KCBM	COLUMBUS AFB	33.6438888888889	-88.4436111111111
60	KCDC	CEDAR CITY RGNL	37.7008333333333	-113.098611111111
61	KCDS	CHILDRESS MUNI	34.4336111111111	-100.288055555556
62	KCEF	WESTOVER ARB METROPOLITAN	42.1980555555556	-72.5341666666667
63	KCEW	BOB SIKES	30.7786111111111	-86.5219444444444
64	KCFD	COULTER FLD	30.7155555555556	-96.3311111111111
65	KCGJ		0	0
66	KCHA	LOVELL FLD	35.0352777777778	-85.2036111111111
67	KCHD		0	0
68	KCHS	CHARLESTON AFB INTERNATIONAL	32.8986111111111	-80.0402777777778
69	KCIC	CHICO MUNI	39.7952777777778	-121.858333333333
70	KCLE	CLEVELAND HOPKINS INTERNATIONAL	41.4116666666667	-81.8497222222222
71	KCLL	EASTERWOOD FLD	30.5883333333333	-96.3636111111111
72	KCLT	CHARLOTTE DOUGLAS INTERNATIONAL	35.2138888888889	-80.9430555555556
73	KCMH	PORT COLUMBUS INTERNATIONAL	39.9977777777778	-82.8916666666667
74	KCNM	CAVERN CITY AIR TERMINAL	32.3372222222222	-104.263055555556
75	KCNW	TSTC WACO	31.6377777777778	-97.0738888888889
76	KCOF	PATRICK AFB	28.2347222222222	-80.61
77	KCOS	CITY OF COLORADO SPRINGS MUNI	38.8055555555556	-104.7
78	KCOT	COTULLA LA SALLE CO	28.4580555555556	-99.22
79	KCOU	COLUMBIA RGNL	38.8180555555556	-92.2194444444445
80	KCPR	NATRONA CO INTERNATIONAL	42.9077777777778	-106.464166666667
81	KCRP	CORPUS CHRISTI INTERNATIONAL	27.7702777777778	-97.5011111111111
82	KCTB	CUT BANK MUNI	48.6083333333333	-112.376111111111
83	KCUS		0	0
84	KCVG	CINCINNATI NORTHERN KENTUCKY INTERNATIONAL	39.0461111111111	-84.6619444444444
85	KCVS	CANNON AFB	34.3825	-103.321944444444
86	KCXL	CALEXICO INTERNATIONAL	32.6694444444444	-115.513055555556
87	KCXO	MONTGOMERY CO	30.3516666666667	-95.4144444444444
88	KCYS	CHEYENNE	41.1555555555556	-104.811666666667
89	KDAL	DALLAS LOVE FLD	32.8469444444444	-96.8516666666667
90	KDAY	JAMES M COX DAYTON INTERNATIONAL	39.9022222222222	-84.2191666666667
91	KDCA	RONALD REAGAN WASHINGTON NATIONAL	38.8519444444444	-77.0375
92	KDCG		0	0
93	KDDA		0	0
94	KDEN	DENVER INTERNATIONAL	39.8583333333333	-104.666944444444
95	KDET	DETROIT CITY	42.4091666666667	-83.0097222222222
96	KDFW	DALLAS FORT WORTH INTERNATIONAL	32.8963888888889	-97.0375
97	KDHN	DOTHAN RGNL	31.3211111111111	-85.4494444444444
98	KDHT	DALHART MUNI	36.0225	-102.547222222222
99	KDLF	LAUGHLIN AFB	29.3594444444444	-100.777777777778
100	KDLH	DULUTH INTERNATIONAL	46.8419444444444	-92.1936111111111
101	KDMA	DAVIS MONTHAN AFB	32.1663888888889	-110.883055555556
102	KDMF		0	0
103	KDOV	DOVER AFB	39.13	-75.4663888888889
104	KDPA	DU PAGE	41.9077777777778	-88.2486111111111
105	KDRI	BEAUREGARD PARISH	30.8316666666667	-93.3397222222222
106	KDRO	DURANGO LA PLATA CO	37.1513888888889	-107.753611111111
107	KDRT	DEL RIO INTERNATIONAL	29.3727777777778	-100.925833333333
108	KDSM	DES MOINES INTERNATIONAL	41.5338888888889	-93.6625
109	KDTW	DETROIT METRO WAYNE CO	42.2122222222222	-83.3533333333333
110	KDUG	BISBEE DOUGLAS INTERNATIONAL	31.4688888888889	-109.603611111111
111	KDYS	DYESS AFB	32.4205555555556	-99.8544444444444
112	KECG	ELIZABETH CITY CGAS RGNL	36.2605555555556	-76.1744444444445
113	KEDW	EDWARDS AFB	34.9052777777778	-117.883611111111
114	KEFD	ELLINGTON FLD	29.6072222222222	-95.1586111111111
115	KEGP	EAGLE PASS MUNI	28.7	-100.479444444444
116	KEKN	ELKINS RANDOLPH CO JENNINGS RANDOLPH	38.8894444444444	-79.8569444444445
117	KELD	SOUTH ARKANSAS RGNL AT GOODWIN FLD	33.2208333333333	-92.8130555555556
118	KELP	EL PASO INTERNATIONAL	31.8066666666667	-106.377777777778
119	KEND	VANCE AFB	36.3397222222222	-97.9161111111111
120	KENV	WENDOVER	40.7186111111111	-114.030833333333
121	KESF	ESLER RGNL	31.3947222222222	-92.2955555555556
122	KEWN	CRAVEN CO RGNL	35.0727777777778	-77.0427777777778
123	KEWR	NEWARK LIBERTY INTERNATIONAL	40.6922222222222	-74.1686111111111
124	KEYW	KEY WEST INTERNATIONAL	24.5561111111111	-81.7594444444444
125	KFAF	FELKER AAF	37.1325	-76.6086111111111
126	KFAT	FRESNO YOSEMITE INTERNATIONAL	36.7761111111111	-119.718055555556
127	KFCS	BUTTS AAF	38.6783333333333	-104.756388888889
128	KFFO	WRIGHT PATTERSON AFB	39.8261111111111	-84.0483333333333
129	KFHU	SIERRA VISTA MUNI LIBBY AAF	31.5883333333333	-110.344166666667
130	KFLL	FORT LAUDERDALE HOLLYWOOD INTERNATIONAL	26.0725	-80.1525
131	KFLO	FLORENCE RGNL	34.1852777777778	-79.7238888888889
132	KFLV	SHERMAN AAF	39.3683333333333	-94.9144444444444
133	KFME	TIPTON	39.0852777777778	-76.7591666666667
134	KFMH	OTIS ANGB	41.6583333333333	-70.5213888888889
135	KFMN	FOUR CORNERS RGNL	36.7411111111111	-108.229722222222
136	KFMY	PAGE FLD	26.5863888888889	-81.8630555555556
137	KFOD	FORT DODGE RGNL	42.5513888888889	-94.1925
138	KFOE	FORBES FLD	38.9508333333333	-95.6636111111111
139	KFOK	THE FRANCIS S GABRESKI	40.8436111111111	-72.6316666666667
140	KFRI	MARSHALL AAF	39.055	-96.7644444444445
141	KFSI	HENRY POST AAF	34.6497222222222	-98.4019444444444
142	KFSM	FORT SMITH RGNL	35.3363888888889	-94.3672222222222
143	KFTK	GODMAN AAF	37.9069444444444	-85.9719444444445
144	KFTW	FORT WORTH MEACHAM INTERNATIONAL	32.8197222222222	-97.3622222222222
145	KFWH		0	0
146	KFXE	FORT LAUDERDALE EXECUTIVE	26.1972222222222	-80.1705555555556
147	KFYV	DRAKE FLD	36.005	-94.17
148	KGAG	GAGE	36.2952777777778	-99.7763888888889
149	KGCK	GARDEN CITY RGNL	37.9275	-100.724166666667
150	KGEG	SPOKANE INTERNATIONAL	47.6197222222222	-117.533611111111
151	KGFA		0	0
152	KGFK	GRAND FORKS INTERNATIONAL	47.9491666666667	-97.1761111111111
153	KGGG	EAST TEXAS RGNL	32.3847222222222	-94.7113888888889
154	KGLS	SCHOLES INTERNATIONAL AT GALVESTON	29.2652777777778	-94.8602777777778
155	KGNT	GRANTS MILAN MUNI	35.1652777777778	-107.900555555556
156	KGNV	GAINESVILLE RGNL	29.69	-82.2716666666667
157	KGRB	AUSTIN STRAUBEL INTERNATIONAL	44.485	-88.1294444444445
158	KGRF	GRAY AAF	47.0791666666667	-122.580555555556
159	KGRK	ROBERT GRAY AAF	31.0672222222222	-97.8288888888889
160	KGRR	GERALD R FORD INTERNATIONAL	42.8808333333333	-85.5227777777778
161	KGSB	SEYMOUR JOHNSON AFB	35.3391666666667	-77.9605555555556
162	KGTB	WHEELER SACK AAF	44.0555555555556	-75.7194444444445
163	KGTF	GREAT FALLS INTERNATIONAL	47.4819444444444	-111.370555555556
164	KGUS	GRISSOM ARB	40.6480555555556	-86.1519444444444
165	KGVT	MAJORS	33.0677777777778	-96.0652777777778
166	KGVW	RICHARDS GEBAUR MEMORIAL	38.8433333333333	-94.5605555555556
167	KGWO	GREENWOOD LEFLORE	33.4941666666667	-90.0844444444444
168	KHAR		0	0
169	KHBR	HOBART MUNI	34.9911111111111	-99.0511111111111
170	KHFD	HARTFORD BRAINARD	41.7361111111111	-72.65
171	KHHR	JACK NORTHROP FLD HAWTHORNE MUNI	33.9227777777778	-118.335
172	KHIB	CHISHOLM HIBBING	47.3863888888889	-92.8388888888889
173	KHIF	HILL AFB	41.1238888888889	-111.972777777778
174	KHKY	HICKORY RGNL	35.7411111111111	-81.3894444444445
175	KHLN	HELENA RGNL	46.6066666666667	-111.9825
176	KHLR	HOOD AAF	31.1386111111111	-97.7144444444444
177	KHMN	HOLLOMAN AFB	32.8525	-106.106388888889
178	KHOB	LEA CO RGNL	32.6875	-103.216944444444
179	KHON	HURON RGNL	44.385	-98.2283333333333
180	KHOP	CAMPBELL AAF	36.6683333333333	-87.4961111111111
181	KHOU	WILLIAM P HOBBY	29.6452777777778	-95.2788888888889
182	KHPN	WESTCHESTER CO	41.0669444444444	-73.7075
183	KHRL	VALLEY INTERNATIONAL	26.2283333333333	-97.6541666666667
184	KHRO	BOONE CO	36.2613888888889	-93.1547222222222
185	KHRT	HURLBURT FLD	30.4277777777778	-86.6891666666667
186	KHST	HOMESTEAD ARB	25.4883333333333	-80.3836111111111
187	KHTB		0	0
188	KHTL	ROSCOMMON CO	44.3597222222222	-84.6711111111111
189	KHUA	REDSTONE AAF	34.6786111111111	-86.6847222222222
190	KHUF	TERRE HAUTE INTERNATIONAL HULMAN FLD	39.4513888888889	-87.3075
191	KHUL	HOULTON INTERNATIONAL	46.1230555555556	-67.7919444444444
192	KHVR	HAVRE CITY CO	48.5427777777778	-109.762222222222
193	KHWO	NORTH PERRY	26.0013888888889	-80.2402777777778
194	KIAB	MC CONNELL AFB	37.6227777777778	-97.2672222222222
195	KIAD	WASHINGTON DULLES INTERNATIONAL	38.9444444444444	-77.4555555555556
196	KIAG	NIAGARA FALLS INTERNATIONAL	43.1072222222222	-78.9461111111111
197	KIAH	GEORGE BUSH INTCNTL HOUSTON	29.9802777777778	-95.3397222222222
198	KICT	WICHITA MID CONTINENT	37.6497222222222	-97.4330555555556
199	KIKK	GREATER KANKAKEE	41.0713888888889	-87.8461111111111
200	KIKR	ALBUQUERQUE INTERNATIONAL SUNPORT	35.04	-106.609166666667
201	KILG	NEW CASTLE CO	39.6786111111111	-75.6063888888889
202	KILM	WILMINGTON INTERNATIONAL	34.2705555555556	-77.9025
203	KIND	INDIANAPOLIS INTERNATIONAL	39.7172222222222	-86.2941666666667
204	KINJ		0	0
205	KINK	WINKLER CO	31.7794444444444	-103.201111111111
206	KINL	FALLS INTERNATIONAL	48.5661111111111	-93.4030555555556
207	KINS	INDIAN SPRINGS AF AUX	36.5869444444444	-115.673333333333
208	KINT	SMITH REYNOLDS	36.1336111111111	-80.2219444444445
209	KIPL	IMPERIAL CO	32.8341666666667	-115.578611111111
210	KIPT	WILLIAMSPORT RGNL	41.2419444444444	-76.9211111111111
211	KISN	SLOULIN FLD INTERNATIONAL	48.1777777777778	-103.642222222222
212	KISP	LONG ISLAND MAC ARTHUR	40.795	-73.1
213	KJAN	JACKSON INTERNATIONAL	32.3111111111111	-90.0758333333333
214	KJAX	JACKSONVILLE INTERNATIONAL	30.4938888888889	-81.6877777777778
215	KJBR	JONESBORO MUNI	35.8316666666667	-90.6461111111111
216	KJFK	JOHN F KENNEDY INTERNATIONAL	40.6397222222222	-73.7788888888889
217	KJNT		0	0
218	KJYD		0	0
219	KLAN	CAPITAL CITY	42.7786111111111	-84.5872222222222
220	KLAS	MC CARRAN INTERNATIONAL	36.0802777777778	-115.152222222222
221	KLAX	LOS ANGELES INTERNATIONAL	33.9425	-118.408055555556
222	KLBB	LUBBOCK INTERNATIONAL	33.6636111111111	-101.822777777778
223	KLCH	LAKE CHARLES RGNL	30.1261111111111	-93.2233333333333
224	KLCK	RICKENBACKER INTERNATIONAL	39.8136111111111	-82.9277777777778
225	KLFI	LANGLEY AFB	37.0827777777778	-76.3602777777778
226	KLFK	ANGELINA CO	31.2338888888889	-94.75
227	KLFT	LAFAYETTE RGNL	30.2052777777778	-91.9875
228	KLGA	LA GUARDIA	40.7772222222222	-73.8725
229	KLGB	LONG BEACH	33.8175	-118.151388888889
230	KLHW	WRIGHT AAF	31.8888888888889	-81.5622222222222
231	KLIT	ADAMS FLD	34.7294444444444	-92.2241666666667
232	KLIZ		0	0
233	KLNA	PALM BEACH CO PARK	26.5927777777778	-80.085
234	KLNK	LINCOLN MUNI	40.8508333333333	-96.7591666666667
235	KLOU	BOWMAN FLD	38.2277777777778	-85.6636111111111
236	KLRD	LAREDO INTERNATIONAL	27.5436111111111	-99.4613888888889
237	KLRF	LITTLE ROCK AFB	34.9180555555556	-92.1463888888889
238	KLSF	LAWSON AAF	32.3372222222222	-84.9911111111111
239	KLSV	NELLIS AFB	36.2361111111111	-115.034166666667
240	KLTS	ALTUS AFB	34.6669444444444	-99.2666666666667
241	KLUF	LUKE AFB	33.535	-112.383055555556
242	KLUK	CINCINNATI MUNI LUNKEN FLD	39.1033333333333	-84.4186111111111
243	KMAF	MIDLAND INTERNATIONAL	31.9425	-102.201666666667
244	KMCC	MC CLELLAN AFLD	38.6675	-121.400555555556
245	KMCF	MACDILL AFB	27.8491666666667	-82.5211111111111
246	KMCI	KANSAS CITY INTERNATIONAL	39.2975	-94.7138888888889
247	KMCN	MIDDLE GEORGIA RGNL	32.6927777777778	-83.6491666666667
248	KMCO	ORLANDO INTERNATIONAL	28.4288888888889	-81.3158333333333
249	KMDT	HARRISBURG INTERNATIONAL	40.1933333333333	-76.7633333333333
250	KMDW	CHICAGO MIDWAY INTERNATIONAL	41.7858333333333	-87.7522222222222
251	KMEM	MEMPHIS INTERNATIONAL	35.0422222222222	-89.9766666666667
252	KMER	CASTLE	37.3802777777778	-120.568055555556
253	KMFE	MC ALLEN MILLER INTERNATIONAL	26.1758333333333	-98.2386111111111
254	KMGE	DOBBINS ARB	33.9152777777778	-84.5161111111111
255	KMHR	SACRAMENTO MATHER	38.5538888888889	-121.2975
256	KMIA	MIAMI INTERNATIONAL	25.7930555555556	-80.2905555555556
257	KMIB	MINOT AFB	48.4155555555556	-101.3575
258	KMIV	MILLVILLE MUNI	39.3677777777778	-75.0722222222222
259	KMKE	GENERAL MITCHELL INTERNATIONAL	42.9472222222222	-87.8963888888889
260	KMKL	MC KELLAR SIPES RGNL	35.5997222222222	-88.9155555555556
261	KMKO	DAVIS FLD	35.6575	-95.3613888888889
262	KMLB	MELBOURNE INTERNATIONAL	28.1025	-80.645
263	KMLC	MC ALESTER RGNL	34.8822222222222	-95.7833333333333
264	KMLT	MILLINOCKET MUNI	45.6477777777778	-68.6855555555556
265	KMLU	MONROE RGNL	32.5108333333333	-92.0375
266	KMMV	MC MINNVILLE MUNI	45.1944444444444	-123.135833333333
267	KMNM	MENOMINEE MARINETTE TWIN CO	45.1263888888889	-87.6383333333333
268	KMOB	MOBILE RGNL	30.6913888888889	-88.2427777777778
269	KMOD	MODESTO CITY CO HARRY SHAM	37.6255555555556	-120.954166666667
270	KMOT	MINOT INTERNATIONAL	48.2591666666667	-101.280277777778
271	KMPV	EDWARD F KNAPP STATE	44.2033333333333	-72.5622222222222
272	KMQT	SAWYER INTERNATIONAL	46.5338888888889	-87.5616666666667
273	KMSN	DANE CO RGNL TRUAX FLD	43.1397222222222	-89.3375
274	KMSP	MINNEAPOLIS ST PAUL INTERNATIONAL	44.8802777777778	-93.2166666666667
275	KMSS	MASSENA INTERNATIONAL RICHARDS FLD	44.9358333333333	-74.8452777777778
276	KMSY	LOUIS ARMSTRONG NEW ORLEANS INTERNATIONAL	29.9933333333333	-90.2577777777778
277	KMTC	SELFRIDGE ANGB	42.6127777777778	-82.8316666666667
278	KMUI	MUIR AAF	40.4347222222222	-76.5691666666667
279	KMUO	MOUNTAIN HOME AFB	43.0433333333333	-115.872222222222
280	KMWH	GRANT CO INTERNATIONAL	47.2075	-119.32
281	KMWL	MINERAL WELLS	32.7813888888889	-98.06
282	KMXF	MAXWELL AFB	32.3791666666667	-86.3625
283	KMYR	MYRTLE BEACH INTERNATIONAL	33.6797222222222	-78.9283333333333
284	KNAB		0	0
285	KNBC	BEAUFORT MCAS	32.4772222222222	-80.7230555555556
286	KNBG	NEW ORLEANS NAS JRB	29.8252777777778	-90.035
287	KNBM		0	0
288	KNBU		0	0
289	KNCA	NEW RIVER MCAS	34.7083333333333	-77.4394444444445
290	KNCO		0	0
291	KNEA		0	0
292	KNEL	LAKEHURST NAES	40.0333333333333	-74.3533333333333
293	KNFF		0	0
294	KNFL	FALLON NAS	39.4163888888889	-118.700833333333
295	KNGU	NORFOLK NS	36.9375	-76.2891666666667
296	KNGZ		0	0
297	KNHK	PATUXENT RIVER NAS	38.2858333333333	-76.4116666666667
298	KNID	CHINA LAKE NAWS	35.6877777777778	-117.690555555556
299	KNIP	JACKSONVILLE NAS	30.2358333333333	-81.6805555555556
300	KNIR		0	0
301	KNJK	EL CENTRO NAF	32.8291666666667	-115.671666666667
302	KNKT	CHERRY POINT MCAS	34.9025	-76.8808333333333
303	KNKX	MIRAMAR MCAS	32.8683333333333	-117.1425
304	KNLC	LEMOORE NAS	36.3327777777778	-119.951944444444
305	KNMH		0	0
306	KNMM	MERIDIAN NAS	32.5519444444444	-88.5555555555556
307	KNOW	PORT ANGELES CGAS	48.1413888888889	-123.413888888889
308	KNPA	PENSACOLA NAS	30.3525	-87.3186111111111
309	KNQA	MILLINGTON MUNI	35.3566666666667	-89.8702777777778
310	KNQI	KINGSVILLE NAS	27.5072222222222	-97.8097222222222
311	KNQX	KEY WEST NAS	24.5758333333333	-81.6888888888889
312	KNRJ		0	0
313	KNSE	WHITING FLD NAS NORTH	30.7241666666667	-87.0219444444444
314	KNSI		0	0
315	KNTD	POINT MUGU NAS	34.1202777777778	-119.120833333333
316	KNTK	TUSTIN MCAF	33.7061111111111	-117.827222222222
317	KNTU	OCEANA NAS	36.8205555555556	-76.0333333333333
318	KNUQ	MOFFETT FEDERAL AFLD	37.415	-122.048055555556
319	KNUW	WHIDBEY ISLAND NAS	48.3516666666667	-122.655833333333
320	KNVF		0	0
321	KNXP	TWENTYNINE PALMS EAF	34.2961111111111	-116.161944444444
322	KNXX	WILLOW GROVE NAS JRB	40.1997222222222	-75.1480555555556
323	KNYG	QUANTICO MCAF	38.5016666666667	-77.3052777777778
324	KNZC	CECIL FLD	30.2186111111111	-81.8763888888889
325	KNZW		0	0
326	KNZY	NORTH ISLAND NAS	32.6991666666667	-117.215277777778
327	KOAK	METROPOLITAN OAKLAND INTERNATIONAL	37.7211111111111	-122.220555555556
328	KOAR		0	0
329	KOFF	OFFUTT AFB	41.1183333333333	-95.9125
330	KOGS	OGDENSBURG INTERNATIONAL	44.6819444444444	-75.4655555555556
331	KOKC	WILL ROGERS WORLD	35.3930555555556	-97.6005555555556
332	KOLS	NOGALES INTERNATIONAL	31.4175	-110.847777777778
333	KOMA	EPPLEY AFLD	41.3025	-95.8936111111111
334	KONT	ONTARIO INTERNATIONAL	34.0558333333333	-117.601111111111
335	KOPF	OPA LOCKA	25.9069444444444	-80.2783333333333
336	KORD	CHICAGO OHARE INTERNATIONAL	41.9794444444444	-87.9044444444445
337	KORF	NORFOLK INTERNATIONAL	36.8944444444444	-76.2011111111111
338	KORL	EXECUTIVE	28.5452777777778	-81.3327777777778
339	KOSC	OSCODA WURTSMITH	44.4513888888889	-83.3938888888889
340	KPAE	SNOHOMISH CO	47.9061111111111	-122.281388888889
341	KPAM	TYNDALL AFB	30.0697222222222	-85.5763888888889
342	KPBF	GRIDER FLD	34.1747222222222	-91.9344444444444
343	KPBG	PLATTSBURGH INTERNATIONAL	44.6508333333333	-73.4680555555556
344	KPBI	PALM BEACH INTERNATIONAL	26.6830555555556	-80.0955555555556
345	KPDX	PORTLAND INTERNATIONAL	45.5886111111111	-122.5975
346	KPHF	NEWPORT NEWS WILLIAMSBURG INTERNATIONAL	37.1316666666667	-76.4927777777778
347	KPHL	PHILADELPHIA INTERNATIONAL	39.8719444444444	-75.2411111111111
348	KPHN	ST CLAIR CO INTERNATIONAL	42.9108333333333	-82.5286111111111
349	KPHX	PHOENIX SKY HARBOR INTERNATIONAL	33.4341666666667	-112.008055555556
350	KPIE	ST PETERSBURG CLEARWATER INTERNATIONAL	27.9105555555556	-82.6872222222222
351	KPIT	PITTSBURGH INTERNATIONAL	40.4913888888889	-80.2327777777778
352	KPMB	PEMBINA MUNI	48.9425	-97.2408333333333
353	KPMD	PALMDALE PROD FLT TEST INSTL AF PLT 42	34.6291666666667	-118.084444444444
354	KPNC	PONCA CITY MUNI	36.7305555555556	-97.0997222222222
355	KPNE	NORTHEAST PHILADELPHIA	40.0819444444444	-75.0105555555556
356	KPNM	PRINCETON MUNI	45.5597222222222	-93.6080555555556
357	KPNS	PENSACOLA RGNL	30.4730555555556	-87.1872222222222
358	KPOB	POPE AFB	35.1708333333333	-79.0144444444445
359	KPOE	POLK AAF	31.0447222222222	-93.1913888888889
360	KPQI	NORTHERN MAINE RGNL AT PRESQUE ISLE	46.6888888888889	-68.0447222222222
361	KPRC	ERNEST A LOVE FLD	34.6544444444444	-112.419444444444
362	KPSP	PALM SPRINGS INTERNATIONAL	33.8294444444444	-116.506666666667
363	KPSX	PALACIOS MUNI	28.7275	-96.2508333333333
364	KPUB	PUEBLO MEM	38.2888888888889	-104.496388888889
365	KPVD	THEODORE FRANCIS GREEN STATE	41.7238888888889	-71.4280555555556
366	KPWM	PORTLAND INTERNATIONAL JETPORT	43.6461111111111	-70.3086111111111
367	KRAL	RIVERSIDE MUNI	33.9516666666667	-117.445
368	KRBM	ROBINSON AAF	34.85	-92.3
369	KRCA	ELLSWORTH AFB	44.145	-103.103333333333
370	KRDR	GRAND FORKS AFB	47.9608333333333	-97.4011111111111
371	KRDU	RALEIGH DURHAM INTERNATIONAL	35.8775	-78.7872222222222
372	KREE		0	0
373	KRIC	RICHMOND INTERNATIONAL	37.505	-77.3194444444444
374	KRIU	RANCHO MURIETA	38.4886111111111	-121.102222222222
375	KRIV	MARCH ARB	33.8805555555556	-117.259444444444
376	KRME	GRIFFISS AIRPARK	43.2336111111111	-75.4069444444445
377	KRND	RANDOLPH AFB	29.5294444444444	-98.2788888888889
378	KRNO	RENO TAHOE INTERNATIONAL	39.4983333333333	-119.768055555556
379	KROC	GREATER ROCHESTER INTERNATIONAL	43.1186111111111	-77.6722222222222
380	KROW	ROSWELL INDUSTRIAL AIR CENTER	33.3013888888889	-104.530555555556
381	KRSW	SOUTHWEST FLORIDA INTERNATIONAL	26.5361111111111	-81.755
382	KSAC	SACRAMENTO EXECUTIVE	38.5125	-121.493333333333
383	KSAF	SANTA FE MUNI	35.6166666666667	-106.088055555556
384	KSAN	SAN DIEGO INTERNATIONAL LINDBERGH FLD	32.7333333333333	-117.189444444444
385	KSAT	SAN ANTONIO INTERNATIONAL	29.5336111111111	-98.4697222222222
386	KSAV	SAVANNAH HILTON HEAD INTERNATIONAL	32.1275	-81.2019444444445
387	KSAW	SAWYER INTERNATIONAL	46.3536111111111	-87.3958333333333
388	KSBO	EMANUEL CO	32.6083333333333	-82.3686111111111
389	KSBY	SALISBURY OCEAN CITY WICOMICO RGNL	38.3402777777778	-75.5102777777778
390	KSCI		0	0
391	KSCK	STOCKTON METROPOLITAN	37.8941666666667	-121.238611111111
392	KSEA	SEATTLE TACOMA INTERNATIONAL	47.4488888888889	-122.309166666667
393	KSEM	CRAIG FLD	32.3438888888889	-86.9877777777778
394	KSES		0	0
395	KSFF	FELTS FLD	47.6827777777778	-117.3225
396	KSFO	SAN FRANCISCO INTERNATIONAL	37.6188888888889	-122.374722222222
397	KSFS		0	0
398	KSFZ	NORTH CENTRAL STATE	41.9205555555556	-71.4911111111111
399	KSHV	SHREVEPORT RGNL	32.4463888888889	-93.8255555555556
400	KSJC	NORMAN Y MINETA SAN JOSE INTERNATIONAL	37.3616666666667	-121.928888888889
401	KSJT	SAN ANGELO RGNL MATHIS FLD	31.3575	-100.496111111111
